station_id,sensor_id,sensor_code,sensor_name,quantity,unit,dt,value,lat,lon,station_name
4,147,T-40,Temperatura -40,,°C,2026-06-21 16:15:00,21.8,46.198832,12.611949,Andreis
4,148,T-50,Temperatura -50,,°C,2026-06-21 16:15:00,21.0,46.198832,12.611949,Andreis
4,149,Us-5,Umidità suolo -5cm,,%VOL,2026-06-21 16:15:00,0.0,46.198832,12.611949,Andreis
4,38,Us-10,Umidità suolo -10cm,,%VOL,2026-06-21 16:15:00,1.0,46.198832,12.611949,Andreis
4,39,Us-20,Umidità suolo -20cm,,%VOL,2026-06-21 16:15:00,5.0,46.198832,12.611949,Andreis
4,40,Us-40,Umidità suolo -40cm,,%VOL,2026-06-21 16:15:00,18.0,46.198832,12.611949,Andreis
4,48,CAR,Corrente di carica,,mA,2026-06-21 16:15:00,25.0,46.198832,12.611949,Andreis
4,49,SCAR,Corrente di scarica,,mA,2026-06-21 16:15:00,124.0,46.198832,12.611949,Andreis
4,150,Us-30,Umidità suolo -30cm,,%VOL,2026-06-21 16:15:00,14.0,46.198832,12.611949,Andreis
4,151,Us-50,Umidità suolo -50cm,,%VOL,2026-06-21 16:15:00,22.0,46.198832,12.611949,Andreis
4,143,STSpluv (RAW),Stato Pluv (RAW),,sts,2026-06-21 16:15:00,0.0,46.198832,12.611949,Andreis
5,85,P_1h,Pioggia oraria,,mm,2026-06-21 16:00:00,0.0,46.142589,12.808347,Arba
5,1,RR,RR,,mm,2026-06-21 16:15:00,0.0,46.142589,12.808347,Arba
5,2,T,Temperatura aria,,°C,2026-06-21 16:15:00,32.7,46.142589,12.808347,Arba
5,3,U,Igrometro,,%,2026-06-21 16:15:00,43.1,46.142589,12.808347,Arba
5,4,BF,Bagnatura fogliare,,min,2026-06-21 16:15:00,0.0,46.142589,12.808347,Arba
5,5,Dv,Direzione vento,,°N,2026-06-21 16:15:00,195.0,46.142589,12.808347,Arba
5,6,Vv,Velocità vento,,m/s,2026-06-21 16:15:00,1.3,46.142589,12.808347,Arba
5,7,VvMax,Velocità vento massima,,m/s,2026-06-21 16:15:00,3.7,46.142589,12.808347,Arba
5,8,DvMax,Direzione vento della velocità massima,,°N,2026-06-21 16:15:00,202.0,46.142589,12.808347,Arba
5,17,B,Barometro,,hPa,2026-06-21 16:15:00,997.1,46.142589,12.808347,Arba
5,18,RG,Radiazione globale,,W/m2,2026-06-21 16:15:00,366.0,46.142589,12.808347,Arba
5,30,P,Pluviometro,,mm,2026-06-21 16:15:00,0.0,46.142589,12.808347,Arba
5,32,DvVett,Direzione vento vettoriale,,°N,2026-06-21 16:15:00,212.0,46.142589,12.808347,Arba
5,33,VvVett,Velocità vento vettoriale,,m/s,2026-06-21 16:15:00,1.9,46.142589,12.808347,Arba
5,24,IDRO,Idrometro,,m,2026-06-21 16:15:00,11.42,46.142589,12.808347,Arba
5,52,Prec_5_min,Precipitazione 5 min,,mm,2026-06-21 16:15:00,0.0,46.142589,12.808347,Arba
5,53,Prec_60_min,Precipitazione 60 min,,mm,2026-06-21 16:15:00,0.0,46.142589,12.808347,Arba
5,54,Prec_3_ore,Precipitazione 3 ore,,mm,2026-06-21 16:15:00,0.0,46.142589,12.808347,Arba
5,55,Prec_6_ore,Precipitazione 6 ore,,mm,2026-06-21 16:15:00,0.0,46.142589,12.808347,Arba
5,56,Prec_12_ore,Precipitazione 12 ore,,mm,2026-06-21 16:15:00,0.0,46.142589,12.808347,Arba
5,57,Prec_24_ore,Precipitazione 24 ore,,mm,2026-06-21 16:15:00,0.6,46.142589,12.808347,Arba
5,58,Prec_48_ore,Precipitazione 48 ore,,mm,2026-06-21 16:15:00,0.6,46.142589,12.808347,Arba
5,48,CAR,Corrente di carica,,mA,2026-06-21 16:15:00,146.0,46.142589,12.808347,Arba
5,49,SCAR,Corrente di scarica,,mA,2026-06-21 16:15:00,124.0,46.142589,12.808347,Arba
5,143,STSpluv (RAW),Stato Pluv (RAW),,sts,2026-06-21 16:15:00,0.0,46.142589,12.808347,Arba
6,85,P_1h,Pioggia oraria,,mm,2026-06-21 16:00:00,0.0,46.016584,12.870542,Arzenutto
6,1,RR,RR,,mm,2026-06-21 16:30:00,0.0,46.016584,12.870542,Arzenutto
6,2,T,Temperatura aria,,°C,2026-06-21 16:30:00,33.6,46.016584,12.870542,Arzenutto
