station_id,station_name,variable,value,dt,lat,lon,gestore,source
ARPAV::100,Conegliano,TARIA2M,34.2,2026-06-21 15:00:00+00:00,45.88132477,12.28232702,ARPAV,ARPAV
ARPAV::101,Porto Tolle - Pradon,TARIA2M,34.2,2026-06-21 15:00:00+00:00,44.9173386,12.36910037,ARPAV,ARPAV
ARPAV::102,Castelfranco Veneto,TARIA2M,34.2,2026-06-21 15:00:00+00:00,45.69492112,11.94778216,ARPAV,ARPAV
ARPAV::104,Villafranca di Verona,TARIA2M,34.2,2026-06-21 15:00:00+00:00,45.3724202,10.83262812,ARPAV,ARPAV
ARPAV::105,Lonigo,TARIA2M,35.0,2026-06-21 15:00:00+00:00,45.39045584,11.37964132,ARPAV,ARPAV
ARPAV::106,Montagnana,TARIA2M,34.7,2026-06-21 15:00:00+00:00,45.24776886,11.4227919,ARPAV,ARPAV
ARPAV::108,Salizzole,TARIA2M,35.9,2026-06-21 15:00:00+00:00,45.22973697,11.10933964,ARPAV,ARPAV
ARPAV::11,Malga Ciapela,TARIA2M,21.5,2026-06-21 15:00:00+00:00,46.42867129,11.90478762,ARPAV,ARPAV
ARPAV::110,Cittadella,TARIA2M,35.1,2026-06-21 15:00:00+00:00,45.65219,11.82044,ARPAV,ARPAV
ARPAV::111,Legnaro,TARIA2M,35.1,2026-06-21 15:00:00+00:00,45.34701615,11.94947073,ARPAV,ARPAV
ARPAV::112,Rosolina - Po di Tramontana,TARIA2M,32.7,2026-06-21 15:00:00+00:00,45.07114136,12.26177816,ARPAV,ARPAV
ARPAV::113,Castelnovo Bariano,TARIA2M,36.2,2026-06-21 15:00:00+00:00,45.03101641,11.30253145,ARPAV,ARPAV
ARPAV::114,Villadose,TARIA2M,36.8,2026-06-21 15:00:00+00:00,45.07144877,11.92220596,ARPAV,ARPAV
ARPAV::115,Adria - Bellombra,TARIA2M,33.9,2026-06-21 15:00:00+00:00,45.01567605,12.0076803,ARPAV,ARPAV
ARPAV::116,Frassinelle Polesine,TARIA2M,35.6,2026-06-21 15:00:00+00:00,44.99058314,11.6786399,ARPAV,ARPAV
ARPAV::117,Sorga',TARIA2M,34.8,2026-06-21 15:00:00+00:00,45.21753966,11.00830055,ARPAV,ARPAV
ARPAV::118,Bardolino - Calmasino,TARIA2M,31.4,2026-06-21 15:00:00+00:00,45.51796066,10.7659099,ARPAV,ARPAV
ARPAV::119,Roverchiara,TARIA2M,35.0,2026-06-21 15:00:00+00:00,45.2658043,11.25118706,ARPAV,ARPAV
ARPAV::120,Dolce',TARIA2M,32.5,2026-06-21 15:00:00+00:00,45.59957097,10.84874997,ARPAV,ARPAV
ARPAV::121,Lusia,TARIA2M,35.2,2026-06-21 15:00:00+00:00,45.09241907,11.63364487,ARPAV,ARPAV
ARPAV::122,Trebaseleghe,TARIA2M,33.0,2026-06-21 15:00:00+00:00,45.60240419,12.02573694,ARPAV,ARPAV
ARPAV::123,Arcole,TARIA2M,33.0,2026-06-21 15:00:00+00:00,45.37550277,11.29582046,ARPAV,ARPAV
ARPAV::124,Marano di Valpolicella,TARIA2M,32.5,2026-06-21 15:00:00+00:00,45.54788884,10.92332541,ARPAV,ARPAV
ARPAV::125,San Pietro in Cariano,TARIA2M,34.0,2026-06-21 15:00:00+00:00,45.50931262,10.88807026,ARPAV,ARPAV
ARPAV::126,Illasi,TARIA2M,35.3,2026-06-21 15:00:00+00:00,45.46030398,11.17156147,ARPAV,ARPAV
ARPAV::127,Buttapietra,TARIA2M,34.7,2026-06-21 15:00:00+00:00,45.35084342,11.01059728,ARPAV,ARPAV
ARPAV::128,Grezzana,TARIA2M,35.8,2026-06-21 15:00:00+00:00,45.50976063,11.0135023,ARPAV,ARPAV
ARPAV::129,Castelnuovo del Garda,TARIA2M,32.7,2026-06-21 15:00:00+00:00,45.45487236,10.77166288,ARPAV,ARPAV
ARPAV::131,Vangadizza (Legnago),TARIA2M,35.6,2026-06-21 15:00:00+00:00,45.15740933,11.28774164,ARPAV,ARPAV
ARPAV::132,Pescul,TARIA2M,22.5,2026-06-21 15:00:00+00:00,46.4371972,12.06900907,ARPAV,ARPAV
ARPAV::134,Malo,TARIA2M,34.0,2026-06-21 15:00:00+00:00,45.66931288,11.46439144,ARPAV,ARPAV
ARPAV::135,Rifugio la Guardia (Recoaro Terme),TARIA2M,22.2,2026-06-21 15:00:00+00:00,45.71889138,11.18131677,ARPAV,ARPAV
ARPAV::136,Sappada,TARIA2M,23.5,2026-06-21 15:00:00+00:00,46.57067886,12.7081344,ARPAV,ARPAV
ARPAV::137,Valli del Pasubio,TARIA2M,24.3,2026-06-21 15:00:00+00:00,45.75778254,11.21365428,ARPAV,ARPAV
ARPAV::139,Lusiana,TARIA2M,28.6,2026-06-21 15:00:00+00:00,45.78414598,11.58812049,ARPAV,ARPAV
ARPAV::140,Passo Santa Caterina (Valdagno),TARIA2M,26.5,2026-06-21 15:00:00+00:00,45.6198264,11.25910319,ARPAV,ARPAV
ARPAV::142,Faedo (Cinto Euganeo),TARIA2M,33.4,2026-06-21 15:00:00+00:00,45.30471743,11.69771962,ARPAV,ARPAV
ARPAV::144,Rosa',TARIA2M,34.8,2026-06-21 15:00:00+00:00,45.71658505,11.77625641,ARPAV,ARPAV
ARPAV::145,Barbarano Vicentino,TARIA2M,34.7,2026-06-21 15:00:00+00:00,45.39775173,11.57053751,ARPAV,ARPAV
ARPAV::146,Trissino,TARIA2M,32.6,2026-06-21 15:00:00+00:00,45.57923698,11.35788495,ARPAV,ARPAV
ARPAV::147,Breganze,TARIA2M,32.7,2026-06-21 15:00:00+00:00,45.72042777,11.57629665,ARPAV,ARPAV
ARPAV::148,Brendola,TARIA2M,33.5,2026-06-21 15:00:00+00:00,45.472077,11.470371,ARPAV,ARPAV
ARPAV::149,Montegalda,TARIA2M,35.1,2026-06-21 15:00:00+00:00,45.44957583,11.66198536,ARPAV,ARPAV
ARPAV::15,Gares,TARIA2M,22.1,2026-06-21 15:00:00+00:00,46.3131289,11.88273666,ARPAV,ARPAV
ARPAV::151,Masi,TARIA2M,35.1,2026-06-21 15:00:00+00:00,45.11740196,11.48088305,ARPAV,ARPAV
ARPAV::152,Balduina (Sant'Urbano),TARIA2M,34.8,2026-06-21 15:00:00+00:00,45.13472648,11.58415552,ARPAV,ARPAV
ARPAV::156,Crespano del Grappa,TARIA2M,29.8,2026-06-21 15:00:00+00:00,45.84169964,11.84066348,ARPAV,ARPAV
ARPAV::159,Portogruaro - Lison,TARIA2M,34.5,2026-06-21 15:00:00+00:00,45.74548888,12.76128681,ARPAV,ARPAV
ARPAV::160,Cavallino Treporti,TARIA2M,33.5,2026-06-21 15:00:00+00:00,45.45871531,12.48626171,ARPAV,ARPAV
ARPAV::163,Noventa di Piave - Grassaga,TARIA2M,35.9,2026-06-21 15:00:00+00:00,45.66841156,12.58851069,ARPAV,ARPAV
ARPAV::164,Eraclea,TARIA2M,34.0,2026-06-21 15:00:00+00:00,45.60316601,12.70706142,ARPAV,ARPAV
ARPAV::165,Fossalta di Portogruaro,TARIA2M,34.6,2026-06-21 15:00:00+00:00,45.77566742,12.89394125,ARPAV,ARPAV
ARPAV::166,Lugugnana (Portogruaro),TARIA2M,34.4,2026-06-21 15:00:00+00:00,45.70491156,12.94668823,ARPAV,ARPAV
ARPAV::167,Mira,TARIA2M,34.8,2026-06-21 15:00:00+00:00,45.43934709,12.1169216,ARPAV,ARPAV
ARPAV::168,Chioggia - Sant'Anna,TARIA2M,32.4,2026-06-21 15:00:00+00:00,45.14632401,12.27596996,ARPAV,ARPAV
ARPAV::169,Agna,TARIA2M,35.7,2026-06-21 15:00:00+00:00,45.15926189,11.95775646,ARPAV,ARPAV
ARPAV::17,Perarolo,TARIA2M,20.1,2026-06-21 15:00:00+00:00,46.39415044,12.35657766,ARPAV,ARPAV
ARPAV::170,Teolo,TARIA2M,34.7,2026-06-21 15:00:00+00:00,45.34272761,11.67713457,ARPAV,ARPAV
ARPAV::175,Codevigo,TARIA2M,35.7,2026-06-21 15:00:00+00:00,45.24367259,12.09970856,ARPAV,ARPAV
ARPAV::177,Grantorto,TARIA2M,34.2,2026-06-21 15:00:00+00:00,45.59472035,11.75218331,ARPAV,ARPAV
ARPAV::178,Cavarzere,TARIA2M,34.3,2026-06-21 15:00:00+00:00,45.16150338,12.08720348,ARPAV,ARPAV
ARPAV::179,Campodarsego,TARIA2M,34.4,2026-06-21 15:00:00+00:00,45.49551578,11.91336346,ARPAV,ARPAV
ARPAV::182,Tribano,TARIA2M,35.2,2026-06-21 15:00:00+00:00,45.18668992,11.8487995,ARPAV,ARPAV
ARPAV::183,Volpago del Montello,TARIA2M,34.1,2026-06-21 15:00:00+00:00,45.78502414,12.11304779,ARPAV,ARPAV
ARPAV::184,Zero Branco,TARIA2M,35.6,2026-06-21 15:00:00+00:00,45.60991,12.12088,ARPAV,ARPAV
ARPAV::185,Vazzola - Tezze,TARIA2M,34.8,2026-06-21 15:00:00+00:00,45.81168647,12.34189762,ARPAV,ARPAV
ARPAV::186,Gaiarine,TARIA2M,35.1,2026-06-21 15:00:00+00:00,45.89217558,12.49348723,ARPAV,ARPAV
ARPAV::187,Roncade,TARIA2M,35.4,2026-06-21 15:00:00+00:00,45.64140487,12.39588815,ARPAV,ARPAV
ARPAV::188,Villorba,TARIA2M,35.1,2026-06-21 15:00:00+00:00,45.74894328,12.23496228,ARPAV,ARPAV
ARPAV::189,Valdobbiadene - Bigolino,TARIA2M,32.9,2026-06-21 15:00:00+00:00,45.88205751,12.0070972,ARPAV,ARPAV
ARPAV::19,Agordo,TARIA2M,27.4,2026-06-21 15:00:00+00:00,46.27804651,12.03319083,ARPAV,ARPAV
ARPAV::190,Brustole' (Velo d'Astico),TARIA2M,25.4,2026-06-21 15:00:00+00:00,45.80132477,11.34330714,ARPAV,ARPAV
ARPAV::191,Molini (Laghi),TARIA2M,23.3,2026-06-21 15:00:00+00:00,45.83331375,11.25603835,ARPAV,ARPAV
ARPAV::192,Passo Xomo (Posina),TARIA2M,24.2,2026-06-21 15:00:00+00:00,45.77777304,11.2376662,ARPAV,ARPAV
ARPAV::195,Farra di Soligo,TARIA2M,33.8,2026-06-21 15:00:00+00:00,45.9021246,12.10445916,ARPAV,ARPAV
ARPAV::197,Maser,TARIA2M,35.0,2026-06-21 15:00:00+00:00,45.77892133,11.94236996,ARPAV,ARPAV
ARPAV::199,Longarone,TARIA2M,28.9,2026-06-21 15:00:00+00:00,46.26152058,12.30351169,ARPAV,ARPAV
ARPAV::200,Lamon - Sala,TARIA2M,31.0,2026-06-21 15:00:00+00:00,46.04985912,11.74647606,ARPAV,ARPAV
ARPAV::201,Monte Grande (Teolo),TARIA2M,30.0,2026-06-21 15:00:00+00:00,45.36192058,11.67281842,ARPAV,ARPAV
ARPAV::203,Passo Valles,TARIA2M,18.2,2026-06-21 15:00:00+00:00,46.33914263,11.80160227,ARPAV,ARPAV
ARPAV::204,Ponte di Piave,TARIA2M,34.7,2026-06-21 15:00:00+00:00,45.71711766,12.5239352,ARPAV,ARPAV
ARPAV::21,Sant'Andrea (Gosaldo),TARIA2M,23.7,2026-06-21 15:00:00+00:00,46.22965097,11.95772698,ARPAV,ARPAV
ARPAV::211,Codevigo - Ca' di Mezzo,TARIA2M,33.5,2026-06-21 15:00:00+00:00,45.22690363,12.14506095,ARPAV,ARPAV
ARPAV::216,Cansiglio - Tramedere,TARIA2M,26.3,2026-06-21 15:00:00+00:00,46.07747932,12.41476528,ARPAV,ARPAV
ARPAV::217,Feltre,TARIA2M,33.6,2026-06-21 15:00:00+00:00,46.01620135,11.89462516,ARPAV,ARPAV
ARPAV::218,Asiago - aeroporto,TARIA2M,26.8,2026-06-21 15:00:00+00:00,45.88342502,11.51100804,ARPAV,ARPAV
ARPAV::22,Sant'Antonio Tortal,TARIA2M,30.3,2026-06-21 15:00:00+00:00,46.04834616,12.15448034,ARPAV,ARPAV
ARPAV::220,Treviso,TARIA2M,35.7,2026-06-21 15:00:00+00:00,45.68093386,12.22154715,ARPAV,ARPAV
ARPAV::221,Trecenta,TARIA2M,36.2,2026-06-21 15:00:00+00:00,45.02166616,11.42663109,ARPAV,ARPAV
ARPAV::223,Falcade,TARIA2M,24.4,2026-06-21 15:00:00+00:00,46.355567,11.869723,ARPAV,ARPAV
ARPAV::224,Valle di Cadore,TARIA2M,17.1,2026-06-21 15:00:00+00:00,46.41544389,12.3323414,ARPAV,ARPAV
ARPAV::227,Mogliano Veneto,TARIA2M,35.3,2026-06-21 15:00:00+00:00,45.5807425,12.30779083,ARPAV,ARPAV
ARPAV::230,Campagna Lupia - Valle Averto,TARIA2M,36.0,2026-06-21 15:00:00+00:00,45.34941987,12.14155693,ARPAV,ARPAV
ARPAV::231,Sant'Apollinare (Rovigo),TARIA2M,36.6,2026-06-21 15:00:00+00:00,45.03340149,11.8259685,ARPAV,ARPAV
ARPAV::232,Bassano del Grappa,TARIA2M,33.3,2026-06-21 15:00:00+00:00,45.78504906,11.73017735,ARPAV,ARPAV
ARPAV::234,Padova,TARIA2M,35.5,2026-06-21 15:00:00+00:00,45.397192,11.845461,ARPAV,ARPAV
ARPAV::235,Soffranco,TARIA2M,29.7,2026-06-21 15:00:00+00:00,46.278202,12.24278045,ARPAV,ARPAV
ARPAV::236,San Martino d'Alpago,TARIA2M,28.8,2026-06-21 15:00:00+00:00,46.18043287,12.39682227,ARPAV,ARPAV
ARPAV::237,Cortina d'Ampezzo - Gilardon,TARIA2M,24.3,2026-06-21 15:00:00+00:00,46.53668964,12.12739699,ARPAV,ARPAV
ARPAV::238,Misurina,TARIA2M,19.3,2026-06-21 15:00:00+00:00,46.5764122,12.25007045,ARPAV,ARPAV
ARPAV::239,Col di Pra',TARIA2M,23.0,2026-06-21 15:00:00+00:00,46.29588807,11.92891208,ARPAV,ARPAV
ARPAV::240,Vittorio Veneto,TARIA2M,34.8,2026-06-21 15:00:00+00:00,45.98539025,12.30760378,ARPAV,ARPAV
ARPAV::245,Quero,TARIA2M,32.1,2026-06-21 15:00:00+00:00,45.9255196,11.93977502,ARPAV,ARPAV
ARPAV::246,Costalta,TARIA2M,19.5,2026-06-21 15:00:00+00:00,46.57877599,12.57556615,ARPAV,ARPAV
ARPAV::247,Casamazzagno,TARIA2M,22.1,2026-06-21 15:00:00+00:00,46.59389393,12.51561664,ARPAV,ARPAV
ARPAV::248,Piana di Marcesina - Rendole,TARIA2M,24.6,2026-06-21 15:00:00+00:00,45.94933182,11.61226574,ARPAV,ARPAV
ARPAV::25,Sospirolo,TARIA2M,30.4,2026-06-21 15:00:00+00:00,46.14063559,12.07539462,ARPAV,ARPAV
ARPAV::251,Bosco Chiesanuova,TARIA2M,26.8,2026-06-21 15:00:00+00:00,45.61935401,11.03859258,ARPAV,ARPAV
ARPAV::252,Venezia - Istituto Cavanis,TARIA2M,33.7,2026-06-21 15:00:00+00:00,45.42996715,12.32809643,ARPAV,ARPAV
ARPAV::253,Valeggio sul Mincio,TARIA2M,34.4,2026-06-21 15:00:00+00:00,45.36036737,10.73179344,ARPAV,ARPAV
ARPAV::260,Colognola ai Colli,TARIA2M,35.6,2026-06-21 15:00:00+00:00,45.42497835,11.22419922,ARPAV,ARPAV
ARPAV::262,Valpore (Seren del Grappa),TARIA2M,24.6,2026-06-21 15:00:00+00:00,45.89728311,11.80606051,ARPAV,ARPAV
ARPAV::264,Belluno - aeroporto,TARIA2M,31.5,2026-06-21 15:00:00+00:00,46.16467858,12.24470834,ARPAV,ARPAV
ARPAV::265,Galzignano - Ca' Demia,TARIA2M,36.2,2026-06-21 15:00:00+00:00,45.30014284,11.74268777,ARPAV,ARPAV
ARPAV::266,Santa Giustina Bellunese,TARIA2M,33.4,2026-06-21 15:00:00+00:00,46.07841194,12.07247911,ARPAV,ARPAV
ARPAV::268,Sella Ciampigotto,TARIA2M,14.0,2026-06-21 15:00:00+00:00,46.48692303,12.58466111,ARPAV,ARPAV
ARPAV::278,Agno a Recoaro Terme,TARIA2M,25.8,2026-06-21 15:00:00+00:00,45.70199328,11.21470019,ARPAV,ARPAV
ARPAV::28,Monte Cesen,TARIA2M,20.7,2026-06-21 15:00:00+00:00,45.945242,12.020877,ARPAV,ARPAV
ARPAV::295,Gua' a Cologna Veneta,TARIA2M,34.3,2026-06-21 15:00:00+00:00,45.31652621,11.38324121,ARPAV,ARPAV
ARPAV::299,Monticano a Gorgo al Monticano,TARIA2M,34.8,2026-06-21 15:00:00+00:00,45.78572084,12.53899329,ARPAV,ARPAV
ARPAV::3,Arabba,TARIA2M,20.7,2026-06-21 15:00:00+00:00,46.49998395,11.87607301,ARPAV,ARPAV
ARPAV::315,Agno a Ponte Brogliano,TARIA2M,33.0,2026-06-21 15:00:00+00:00,45.59010662,11.3697627,ARPAV,ARPAV
ARPAV::317,Gua' a Ponte Gua',TARIA2M,34.0,2026-06-21 15:00:00+00:00,45.4921808,11.39176197,ARPAV,ARPAV
ARPAV::321,Retrone a Vicenza S.Agostino,TARIA2M,33.0,2026-06-21 15:00:00+00:00,45.52548627,11.52144451,ARPAV,ARPAV
ARPAV::345,Gallio,TARIA2M,26.0,2026-06-21 15:00:00+00:00,45.88022083,11.55281023,ARPAV,ARPAV
ARPAV::346,La Secca,TARIA2M,30.2,2026-06-21 15:00:00+00:00,46.12987309,12.31830088,ARPAV,ARPAV
ARPAV::351,Solagna Villaggio del sole,TARIA2M,26.1,2026-06-21 15:00:00+00:00,45.84011076,11.72922641,ARPAV,ARPAV
ARPAV::37,Passo Falzarego,TARIA2M,18.8,2026-06-21 15:00:00+00:00,46.51873107,12.00683651,ARPAV,ARPAV
ARPAV::402,Biois a Cencenighe,TARIA2M,23.5,2026-06-21 15:00:00+00:00,46.35236803,11.96646096,ARPAV,ARPAV
ARPAV::404,Astico a Pedescala,TARIA2M,25.6,2026-06-21 15:00:00+00:00,45.84468696,11.36725287,ARPAV,ARPAV
ARPAV::409,Chiampo,TARIA2M,33.7,2026-06-21 15:00:00+00:00,45.53646508,11.29382418,ARPAV,ARPAV
ARPAV::41,Marmolada - Punta Rocca,TARIA2M,8.7,2026-06-21 15:00:00+00:00,46.4335743,11.86279487,ARPAV,ARPAV
ARPAV::425,Bibione,TARIA2M,32.2,2026-06-21 15:00:00+00:00,45.64137219,13.07746832,ARPAV,ARPAV
ARPAV::451,Vicenza - Sant'Agostino,TARIA2M,33.6,2026-06-21 15:00:00+00:00,45.52434984,11.52039317,ARPAV,ARPAV
ARPAV::454,Favaro Veneto,TARIA2M,34.1,2026-06-21 15:00:00+00:00,45.51730828,12.2784802,ARPAV,ARPAV
ARPAV::464,Nogarolo di Tarzo,TARIA2M,33.2,2026-06-21 15:00:00+00:00,45.98658333,12.24608334,ARPAV,ARPAV
ARPAV::47,Faloria,TARIA2M,17.2,2026-06-21 15:00:00+00:00,46.52744551,12.17508664,ARPAV,ARPAV
ARPAV::48,Podestagno (Cortina d'Ampezzo),TARIA2M,22.8,2026-06-21 15:00:00+00:00,46.59362172,12.11232905,ARPAV,ARPAV
ARPAV::50,Villanova (Borca di Cadore),TARIA2M,19.0,2026-06-21 15:00:00+00:00,46.44327375,12.20626034,ARPAV,ARPAV
ARPAV::501,Dolina Campoluzzo (Monte Lozze),TARIA2M,21.5,2026-06-21 15:00:00+00:00,45.99327673,11.51869973,ARPAV,ARPAV
ARPAV::505,Ponte Rio Cordon (Selva di Cadore),TARIA2M,17.8,2026-06-21 15:00:00+00:00,46.45098415,12.09595652,ARPAV,ARPAV
ARPAV::510,Caprino Veronese - Platano,TARIA2M,29.4,2026-06-21 15:00:00+00:00,45.60804812,10.81463468,ARPAV,ARPAV
ARPAV::53,Auronzo,TARIA2M,19.5,2026-06-21 15:00:00+00:00,46.55625348,12.42593677,ARPAV,ARPAV
ARPAV::55,Pian del Crep (Val di Zoldo),TARIA2M,20.9,2026-06-21 15:00:00+00:00,46.37934829,12.09312208,ARPAV,ARPAV
ARPAV::551,Sant'Elena,TARIA2M,36.1,2026-06-21 15:00:00+00:00,45.196595,11.69453713,ARPAV,ARPAV
ARPAV::56,Forno di Zoldo - Campo,TARIA2M,25.4,2026-06-21 15:00:00+00:00,46.34666725,12.1845653,ARPAV,ARPAV
ARPAV::572,Ospedaletto Euganeo,TARIA2M,35.0,2026-06-21 15:00:00+00:00,45.2345589,11.60648596,ARPAV,ARPAV
ARPAV::574,Follina,TARIA2M,27.4,2026-06-21 15:00:00+00:00,45.96032669,12.12185345,ARPAV,ARPAV
ARPAV::577,Breda di Piave - Via Bovon,TARIA2M,34.5,2026-06-21 15:00:00+00:00,45.7232319,12.37967204,ARPAV,ARPAV
ARPAV::58,Santo Stefano di Cadore,TARIA2M,20.4,2026-06-21 15:00:00+00:00,46.55719592,12.55254488,ARPAV,ARPAV
ARPAV::59,Domegge di Cadore,TARIA2M,22.0,2026-06-21 15:00:00+00:00,46.46094955,12.41035969,ARPAV,ARPAV
ARPAV::60,Malga Campobon (San Pietro di Cadore),TARIA2M,19.4,2026-06-21 15:00:00+00:00,46.64463814,12.60365549,ARPAV,ARPAV
ARPAV::600,Grumolo delle Abbadesse,TARIA2M,34.7,2026-06-21 15:00:00+00:00,45.51669272,11.65407532,ARPAV,ARPAV
ARPAV::61,Cordevole di Visdende a Cima Canale,TARIA2M,22.5,2026-06-21 15:00:00+00:00,46.6020538,12.63080725,ARPAV,ARPAV
ARPAV::610,Fener,TARIA2M,30.5,2026-06-21 15:00:00+00:00,45.898557,11.946735,ARPAV,ARPAV
ARPAV::611,Bovolenta,TARIA2M,34.6,2026-06-21 15:00:00+00:00,45.276565,11.932629,ARPAV,ARPAV
ARPAV::612,La Guarda (Cesiomaggiore),TARIA2M,24.3,2026-06-21 15:00:00+00:00,46.12827704,11.94469992,ARPAV,ARPAV
ARPAV::613,Chioggia (centro),TARIA2M,32.3,2026-06-21 15:00:00+00:00,45.218127,12.283051,ARPAV,ARPAV
ARPAV::614,Isola Vicentina,TARIA2M,33.6,2026-06-21 15:00:00+00:00,45.62061319,11.45476825,ARPAV,ARPAV
ARPAV::615,Jesolo - Cortellazzo,TARIA2M,33.8,2026-06-21 15:00:00+00:00,45.535854,12.65882,ARPAV,ARPAV
ARPAV::616,Fortogna (Longarone),TARIA2M,30.2,2026-06-21 15:00:00+00:00,46.231666,12.29032,ARPAV,ARPAV
ARPAV::617,Marcon loc. Zuccarello,TARIA2M,34.0,2026-06-21 15:00:00+00:00,45.537387,12.378313,ARPAV,ARPAV
ARPAV::618,Crosara (Marostica),TARIA2M,29.2,2026-06-21 15:00:00+00:00,45.774361,11.61748,ARPAV,ARPAV
ARPAV::619,Montebelluna loc. Contea,TARIA2M,35.0,2026-06-21 15:00:00+00:00,45.771498,12.005757,ARPAV,ARPAV
ARPAV::620,Nervesa della Battaglia,TARIA2M,35.4,2026-06-21 15:00:00+00:00,45.816843,12.201804,ARPAV,ARPAV
ARPAV::621,Peschiera - Dolci,TARIA2M,32.4,2026-06-21 15:00:00+00:00,45.424275,10.687142,ARPAV,ARPAV
ARPAV::622,Pettorazza Grimani loc. Botti Barbarighe,TARIA2M,34.9,2026-06-21 15:00:00+00:00,45.116383,12.024446,ARPAV,ARPAV
ARPAV::623,Stra,TARIA2M,35.0,2026-06-21 15:00:00+00:00,45.40837847,11.99930835,ARPAV,ARPAV
ARPAV::624,Tonezza del Cimone,TARIA2M,25.6,2026-06-21 15:00:00+00:00,45.867081,11.335586,ARPAV,ARPAV
ARPAV::625,Staro (Valli del Pasubio),TARIA2M,25.4,2026-06-21 15:00:00+00:00,45.725723,11.226352,ARPAV,ARPAV
ARPAV::633,Verona - Santa Caterina,TARIA2M,35.3,2026-06-21 15:00:00+00:00,45.41626803,11.01758925,ARPAV,ARPAV
ARPAV::662,Eraclea - Torre di Fine,TARIA2M,33.5,2026-06-21 15:00:00+00:00,45.57572,12.79133,ARPAV,ARPAV
ARPAV::663,Pila - Porto Peschereccio (Porto Tolle),TARIA2M,33.4,2026-06-21 15:00:00+00:00,44.978047,12.479594,ARPAV,ARPAV
ARPAV::67,Monte Avena,TARIA2M,23.1,2026-06-21 15:00:00+00:00,46.03210396,11.82713557,ARPAV,ARPAV
ARPAV::68,Castana,TARIA2M,28.7,2026-06-21 15:00:00+00:00,45.81551626,11.30843985,ARPAV,ARPAV
ARPAV::71,San Giovanni Ilarione,TARIA2M,28.9,2026-06-21 15:00:00+00:00,45.54832483,11.22486099,ARPAV,ARPAV
ARPAV::73,Contra' Doppio (Posina),TARIA2M,22.8,2026-06-21 15:00:00+00:00,45.80699205,11.2251192,ARPAV,ARPAV
ARPAV::74,Monte Verena,TARIA2M,19.1,2026-06-21 15:00:00+00:00,45.93058669,11.41388886,ARPAV,ARPAV
ARPAV::76,Turcati (Recoaro Terme),TARIA2M,25.7,2026-06-21 15:00:00+00:00,45.70401092,11.18480016,ARPAV,ARPAV
ARPAV::77,Recoaro Mille,TARIA2M,24.6,2026-06-21 15:00:00+00:00,45.68038956,11.2255215,ARPAV,ARPAV
ARPAV::79,Valdagno,TARIA2M,32.7,2026-06-21 15:00:00+00:00,45.63129614,11.30863411,ARPAV,ARPAV
ARPAV::80,Passo Pordoi,TARIA2M,17.6,2026-06-21 15:00:00+00:00,46.48343791,11.82249512,ARPAV,ARPAV
ARPAV::81,Monte Summano,TARIA2M,26.1,2026-06-21 15:00:00+00:00,45.7509777,11.41482813,ARPAV,ARPAV
ARPAV::82,Pove del Grappa - Costalunga,TARIA2M,30.0,2026-06-21 15:00:00+00:00,45.80571942,11.74011907,ARPAV,ARPAV
ARPAV::83,Montecchio Precalcino,TARIA2M,32.4,2026-06-21 15:00:00+00:00,45.65882861,11.54773196,ARPAV,ARPAV
ARPAV::87,San Bortolo,TARIA2M,27.0,2026-06-21 15:00:00+00:00,45.6085427,11.18136996,ARPAV,ARPAV
ARPAV::88,Crespadoro,TARIA2M,28.1,2026-06-21 15:00:00+00:00,45.62621136,11.20907007,ARPAV,ARPAV
ARPAV::91,Passo Monte Croce Comelico,TARIA2M,19.9,2026-06-21 15:00:00+00:00,46.65215334,12.42397152,ARPAV,ARPAV
ARPAV::92,Col Indes (Tambre),TARIA2M,25.9,2026-06-21 15:00:00+00:00,46.11907392,12.44015627,ARPAV,ARPAV
ARPAV::93,Torch,TARIA2M,29.9,2026-06-21 15:00:00+00:00,46.15155195,12.36301566,ARPAV,ARPAV
ARPAV::96,Bagnolo di Po - Pellizzare,TARIA2M,35.5,2026-06-21 15:00:00+00:00,44.98944662,11.52950565,ARPAV,ARPAV
ARPAV::98,Concadirame (Rovigo),TARIA2M,34.8,2026-06-21 15:00:00+00:00,45.09313663,11.72081886,ARPAV,ARPAV
ARPAV::99,San Bellino,TARIA2M,35.9,2026-06-21 15:00:00+00:00,45.03150148,11.57662814,ARPAV,ARPAV
DPC::10,Barcis,TARIA2M,28.8266666666667,2026-06-21 14:15:00+00:00,46.192811,12.563615,DPC,DPC
DPC::101,Orzano,TARIA2M,34.7,2026-06-21 14:15:00+00:00,46.06176,13.357942,DPC,DPC
DPC::102,Osoppo,TARIA2M,34.1,2026-06-21 14:15:00+00:00,46.236426,13.071473,DPC,DPC
DPC::103,Pala Barzana,TARIA2M,26.1,2026-06-21 14:15:00+00:00,46.196015,12.659225,DPC,DPC
DPC::105,Paluzza,TARIA2M,28.7,2026-06-21 14:15:00+00:00,46.527965,13.012166,DPC,DPC
DPC::107,Pantianicco,TARIA2M,34.2,2026-06-21 14:15:00+00:00,46.014152,13.039319,DPC,DPC
DPC::108,Passo Pramollo,TARIA2M,22.8,2026-06-21 14:15:00+00:00,46.559887,13.275248,DPC,DPC
DPC::109,Passo Predil,TARIA2M,25.9,2026-06-21 14:15:00+00:00,46.419232,13.573856,DPC,DPC
