station_id,station_name,lat,lon,gestore,source,PREC_value,PREC_dt,TARIA2M_value,TARIA2M_dt,PRESS_value,PRESS_dt,VV_value,VV_dt,UMID2M_value,UMID2M_dt,PREC_range_flag,TARIA2M_range_flag,PRESS_range_flag,VV_range_flag,UMID2M_range_flag,PREC_robust_z,PREC_outlier_flag,TARIA2M_robust_z,TARIA2M_outlier_flag,PRESS_robust_z,PRESS_outlier_flag,VV_robust_z,VV_outlier_flag,UMID2M_robust_z,UMID2M_outlier_flag,any_outlier_flag,coastal_weight,dist_to_coast_km,any_flag
ADRIATIC::MH_dpcn-marche_Pian_di_Pieca,Pian di Pieca,43.08003,13.28157,MeteoHub_dpcn-marche,ADRIATIC,0.0,2026-06-21 16:00:00+00:00,29.6,2026-06-21 16:00:00+00:00,,,,,,,False,False,False,False,False,,False,-0.16862499999999964,False,,,,,,,False,0.584,53.9,False
ADRIATIC::MH_dpcn-marche_Pianello_di_Cagli,Pianello di Cagli,43.51215,12.55335,MeteoHub_dpcn-marche,ADRIATIC,0.0,2026-06-21 15:45:00+00:00,29.5,2026-06-21 15:30:00+00:00,,,,,,,False,False,False,False,False,,False,-0.18736111111111103,False,,,,,,,False,0.491,69.7,False
ADRIATIC::MH_dpcn-marche_Pievebovigliana,Pievebovigliana,43.07257,13.0869,MeteoHub_dpcn-marche,ADRIATIC,0.0,2026-06-21 16:00:00+00:00,31.4,2026-06-21 16:00:00+00:00,,,,,,,False,False,False,False,False,,False,0.16862499999999964,False,,,,,,,False,0.493,69.3,False
ADRIATIC::MH_dpcn-marche_Pintura_di_Bolognola,Pintura di Bolognola,42.9911,13.2392,MeteoHub_dpcn-marche,ADRIATIC,0.0,2026-06-21 16:00:00+00:00,21.9,2026-06-21 16:00:00+00:00,876.0,2026-06-21 16:00:00+00:00,3.9,2026-06-21 16:00:00+00:00,,,False,False,True,False,False,,False,-1.611305555555555,False,-29.02393939393979,True,1.854875,False,,,True,0.57,56.2,True
ADRIATIC::MH_dpcn-marche_Piobbico,Piobbico,43.58673,12.5152,MeteoHub_dpcn-marche,ADRIATIC,0.0,2026-06-21 16:00:00+00:00,29.2,2026-06-21 16:00:00+00:00,,,,,,,False,False,False,False,False,,False,-0.24356944444444448,False,,,,,,,False,0.542,61.0,False
ADRIATIC::MH_dpcn-marche_Pioraco_2,Pioraco 2,43.18112,12.97333,MeteoHub_dpcn-marche,ADRIATIC,0.0,2026-06-21 16:00:00+00:00,30.8,2026-06-21 16:00:00+00:00,,,,,,,False,False,False,False,False,,False,0.05620833333333344,False,,,,,,,False,0.516,65.3,False
ADRIATIC::MH_dpcn-marche_Piscina_Acquasanta_Terme,Piscina Acquasanta Terme,42.76832,13.40897,MeteoHub_dpcn-marche,ADRIATIC,0.0,2026-06-21 16:00:00+00:00,29.5,2026-06-21 16:00:00+00:00,,,,,,,False,False,False,False,False,,False,-0.18736111111111103,False,,,,,,,False,0.616,48.5,False
ADRIATIC::MH_dpcn-marche_Pizzo_Tre_Vescovi,Pizzo Tre Vescovi,42.9539,13.205,MeteoHub_dpcn-marche,ADRIATIC,,,20.7,2026-06-21 16:00:00+00:00,836.0,2026-06-21 16:00:00+00:00,1.0,2026-06-21 16:00:00+00:00,,,False,False,True,False,False,,,-1.836138888888888,False,-37.199696969697484,True,-0.5901875,False,,,True,0.553,59.1,True
ADRIATIC::MH_dpcn-marche_Poggio_San_Vicino,Poggio San Vicino,43.36842,13.07953,MeteoHub_dpcn-marche,ADRIATIC,0.0,2026-06-21 16:00:00+00:00,28.2,2026-06-21 16:00:00+00:00,,,,,,,False,False,False,False,False,,False,-0.4309305555555555,False,,,,,,,False,0.639,44.6,False
ADRIATIC::MH_dpcn-marche_Porto_S.Elpidio,Porto S.Elpidio,43.23261,13.77223,MeteoHub_dpcn-marche,ADRIATIC,0.0,2026-06-21 16:00:00+00:00,27.1,2026-06-21 16:00:00+00:00,1022.0,2026-06-21 16:00:00+00:00,1.0,2026-06-21 16:00:00+00:00,,,False,False,False,False,False,,False,-0.6370277777777773,False,0.8175757575757688,False,-0.5901875,False,,,False,0.72,30.9,False
ADRIATIC::MH_dpcn-marche_Potenza_1,Potenza 1,43.22954,13.18845,MeteoHub_dpcn-marche,ADRIATIC,0.0,2026-06-21 16:00:00+00:00,33.4,2026-06-21 16:00:00+00:00,,,,,,,False,False,False,False,False,,False,0.5433472222222218,False,,,,,,,False,0.603,50.6,False
ADRIATIC::MH_dpcn-marche_Recanati,Recanati,43.3836,13.5933,MeteoHub_dpcn-marche,ADRIATIC,0.0,2026-06-21 16:00:00+00:00,,,,,,,,,False,False,False,False,False,,False,,,,,,,,,False,0.742,27.1,False
ADRIATIC::MH_dpcn-marche_Ripatransone,Ripatransone,42.99213,13.785,MeteoHub_dpcn-marche,ADRIATIC,0.0,2026-06-21 16:00:00+00:00,28.8,2026-06-21 16:00:00+00:00,,,,,,,False,False,False,False,False,,False,-0.31851388888888865,False,,,,,,,False,0.833,11.9,False
ADRIATIC::MH_dpcn-marche_Rostighello,Rostighello,43.43805,13.53805,MeteoHub_dpcn-marche,ADRIATIC,0.0,2026-06-21 16:00:00+00:00,30.2,2026-06-21 16:00:00+00:00,,,,,,,False,False,False,False,False,,False,-0.05620833333333344,False,,,,,,,False,0.782,20.4,False
ADRIATIC::MH_dpcn-marche_Rotella,Rotella,42.9542,13.5686,MeteoHub_dpcn-marche,ADRIATIC,0.0,2026-06-21 16:00:00+00:00,,,,,,,,,False,False,False,False,False,,False,,,,,,,,,False,0.728,29.5,False
ADRIATIC::MH_dpcn-marche_San_Benedetto,San Benedetto,42.9333,13.8892,MeteoHub_dpcn-marche,ADRIATIC,0.0,2026-06-21 16:00:00+00:00,28.2,2026-06-21 16:00:00+00:00,1021.0,2026-06-21 16:00:00+00:00,1.3,2026-06-21 16:00:00+00:00,,,False,False,False,False,False,,False,-0.4309305555555555,False,0.6131818181818266,False,-0.33724999999999994,False,,,False,0.867,6.2,False
ADRIATIC::MH_dpcn-marche_San_Giovanni,San Giovanni,43.3886,13.0417,MeteoHub_dpcn-marche,ADRIATIC,0.0,2026-06-21 16:00:00+00:00,27.0,2026-06-21 16:00:00+00:00,,,,,,,False,False,False,False,False,,False,-0.6557638888888886,False,,,,,,,False,0.632,45.7,False
ADRIATIC::MH_dpcn-marche_San_Lorenzo_in_Campo,San Lorenzo in Campo,43.605,12.95333,MeteoHub_dpcn-marche,ADRIATIC,0.0,2026-06-21 16:00:00+00:00,,,,,,,,,False,False,False,False,False,,False,,,,,,,,,False,0.637,44.8,False
ADRIATIC::MH_dpcn-marche_Sant_Angelo_in_Pontano,Sant Angelo in Pontano,43.104,13.399,MeteoHub_dpcn-marche,ADRIATIC,0.0,2026-06-21 16:00:00+00:00,31.3,2026-06-21 16:00:00+00:00,,,,,,,False,False,False,False,False,,False,0.149888888888889,False,,,,,,,False,0.635,45.3,False
ADRIATIC::MH_dpcn-marche_Sant_Angelo_in_Vado,Sant Angelo in Vado,43.66678,12.4102,MeteoHub_dpcn-marche,ADRIATIC,0.0,2026-06-21 16:00:00+00:00,32.1,2026-06-21 16:00:00+00:00,,,,,,,False,False,False,False,False,,False,0.299777777777778,False,,,,,,,False,0.598,51.5,False
ADRIATIC::MH_dpcn-marche_Sassoferrato,Sassoferrato,43.42498,12.85635,MeteoHub_dpcn-marche,ADRIATIC,0.0,2026-06-21 16:00:00+00:00,31.9,2026-06-21 16:00:00+00:00,,,,,,,False,False,False,False,False,,False,0.2623055555555552,False,,,,,,,False,0.566,57.0,False
ADRIATIC::MH_dpcn-marche_Sassotetto,Sassotetto,43.0067,13.2417,MeteoHub_dpcn-marche,ADRIATIC,0.0,2026-06-21 16:00:00+00:00,20.6,2026-06-21 16:00:00+00:00,876.0,2026-06-21 16:00:00+00:00,0.7,2026-06-21 16:00:00+00:00,,,False,False,True,False,False,,False,-1.854874999999999,False,-29.02393939393979,True,-0.843125,False,,,True,0.571,56.1,True
ADRIATIC::MH_dpcn-marche_Sefro,Sefro,43.15903,12.97075,MeteoHub_dpcn-marche,ADRIATIC,0.0,2026-06-21 16:00:00+00:00,31.1,2026-06-21 16:00:00+00:00,,,,,,,False,False,False,False,False,,False,0.11241666666666689,False,,,,,,,False,0.505,67.3,False
ADRIATIC::MH_dpcn-marche_Senigallia,Senigallia,43.70103,13.20577,MeteoHub_dpcn-marche,ADRIATIC,0.0,2026-06-21 16:00:00+00:00,29.6,2026-06-21 16:00:00+00:00,,,,,,,False,False,False,False,False,,False,-0.16862499999999964,False,,,,,,,False,0.749,26.1,False
ADRIATIC::MH_dpcn-marche_Serralta,Serralta,43.3158,13.1886,MeteoHub_dpcn-marche,ADRIATIC,0.0,2026-06-21 16:00:00+00:00,28.5,2026-06-21 16:00:00+00:00,,,,,,,False,False,False,False,False,,False,-0.37472222222222207,False,,,,,,,False,0.651,42.6,False
ADRIATIC::MH_dpcn-marche_Serravalle_di_Carda,Serravalle di Carda,43.54828,12.48647,MeteoHub_dpcn-marche,ADRIATIC,0.0,2026-06-21 16:00:00+00:00,25.6,2026-06-21 16:00:00+00:00,,,,,,,False,False,False,False,False,,False,-0.9180694444444438,False,,,,,,,False,0.518,65.0,False
ADRIATIC::MH_dpcn-marche_Serravalle_di_Chienti,Serravalle di Chienti,43.03055,12.9175,MeteoHub_dpcn-marche,ADRIATIC,0.0,2026-06-21 16:00:00+00:00,27.5,2026-06-21 16:00:00+00:00,,,,,,,False,False,False,False,False,,False,-0.562083333333333,False,,,,,,,False,0.422,81.2,False
ADRIATIC::MH_dpcn-marche_Sibilla,Sibilla,42.895,13.27,MeteoHub_dpcn-marche,ADRIATIC,,,18.5,2026-06-21 16:00:00+00:00,838.0,2026-06-21 16:00:00+00:00,1.9,2026-06-21 16:00:00+00:00,,,False,False,True,False,False,,,-2.248333333333332,False,-36.790909090909594,True,0.16862499999999997,False,,,True,0.58,54.6,True
ADRIATIC::MH_dpcn-marche_Sorti,Sorti,43.11957,12.95295,MeteoHub_dpcn-marche,ADRIATIC,0.0,2026-06-21 16:00:00+00:00,28.1,2026-06-21 16:00:00+00:00,,,,,,,False,False,False,False,False,,False,-0.44966666666666616,False,,,,,,,False,0.479,71.6,False
ADRIATIC::MH_dpcn-marche_Spindoli,Spindoli,43.19405,12.90042,MeteoHub_dpcn-marche,ADRIATIC,0.0,2026-06-21 16:00:00+00:00,29.8,2026-06-21 16:00:00+00:00,,,,,,,False,False,False,False,False,,False,-0.1311527777777776,False,,,,,,,False,0.498,68.3,False
ADRIATIC::MH_dpcn-marche_Svarchi,Svarchi,43.47547,13.59435,MeteoHub_dpcn-marche,ADRIATIC,0.0,2026-06-21 16:00:00+00:00,29.8,2026-06-21 16:00:00+00:00,,,,,,,False,False,False,False,False,,False,-0.1311527777777776,False,,,,,,,False,0.8,17.4,False
ADRIATIC::MH_dpcn-marche_Tavoleto,Tavoleto,43.84342,12.5911,MeteoHub_dpcn-marche,ADRIATIC,0.0,2026-06-21 16:00:00+00:00,,,,,,,,,False,False,False,False,False,,False,,,,,,,,,False,0.696,35.0,False
ADRIATIC::MH_dpcn-marche_Tesino,Tesino,42.96805,13.71175,MeteoHub_dpcn-marche,ADRIATIC,0.0,2026-06-21 16:00:00+00:00,,,,,,,,,False,False,False,False,False,,False,,,,,,,,,False,0.798,17.8,False
ADRIATIC::MH_dpcn-marche_Tolentino,Tolentino,43.20922,13.29552,MeteoHub_dpcn-marche,ADRIATIC,0.0,2026-06-21 16:00:00+00:00,,,,,,,,,False,False,False,False,False,,False,,,,,,,,,False,0.614,48.9,False
ADRIATIC::MH_dpcn-marche_Tronto,Tronto,42.85223,13.65146,MeteoHub_dpcn-marche,ADRIATIC,0.0,2026-06-21 16:00:00+00:00,29.3,2026-06-21 16:00:00+00:00,,,,,,,False,False,False,False,False,,False,-0.22483333333333308,False,,,,,,,False,0.745,26.8,False
ADRIATIC::MH_dpcn-marche_Umito,Umito,42.73742,13.40658,MeteoHub_dpcn-marche,ADRIATIC,0.0,2026-06-21 16:00:00+00:00,27.5,2026-06-21 16:00:00+00:00,,,,,,,False,False,False,False,False,,False,-0.562083333333333,False,,,,,,,False,0.604,50.5,False
ADRIATIC::MH_dpcn-marche_Urbania,Urbania,43.65342,12.55213,MeteoHub_dpcn-marche,ADRIATIC,0.0,2026-06-21 16:00:00+00:00,31.3,2026-06-21 16:00:00+00:00,,,,,,,False,False,False,False,False,,False,0.149888888888889,False,,,,,,,False,0.582,54.2,False
ADRIATIC::MH_dpcn-marche_Urbino,Urbino,43.7233,12.6369,MeteoHub_dpcn-marche,ADRIATIC,0.0,2026-06-21 16:00:00+00:00,28.7,2026-06-21 16:00:00+00:00,966.0,2026-06-21 16:00:00+00:00,0.7,2026-06-21 16:00:00+00:00,,,False,False,False,False,False,,False,-0.33725,False,-10.628484848484995,True,-0.843125,False,,,True,0.614,48.7,False
ADRIATIC::MH_dpcn-marche_Ussita,Ussita,42.9436,13.1425,MeteoHub_dpcn-marche,ADRIATIC,0.0,2026-06-21 16:00:00+00:00,28.3,2026-06-21 16:00:00+00:00,,,,,,,False,False,False,False,False,,False,-0.41219444444444414,False,,,,,,,False,0.523,64.2,False
ADRIATIC::MH_dpcn-marche_Villa_Fastiggi,Villa Fastiggi,43.8906,12.8694,MeteoHub_dpcn-marche,ADRIATIC,0.0,2026-06-21 16:00:00+00:00,32.8,2026-06-21 16:00:00+00:00,1018.0,2026-06-21 16:00:00+00:00,0.7,2026-06-21 16:00:00+00:00,,,False,False,False,False,False,,False,0.4309305555555548,False,0.0,False,-0.843125,False,,,False,0.634,45.4,False
ADRIATIC::MH_dpcn-marche_Villa_Potenza,Villa Potenza,43.32726,13.42604,MeteoHub_dpcn-marche,ADRIATIC,0.0,2026-06-21 16:00:00+00:00,32.5,2026-06-21 16:00:00+00:00,,,,,,,False,False,False,False,False,,False,0.37472222222222207,False,,,,,,,False,0.706,33.2,False
ARPAE::STA_43.7882_12.1427,ARPAE Station STA_43.7882_12.1427,43.78817,12.14274,ARPAE,ARPAE,0.0,2026-06-21 13:30:00+00:00,27.30000000000001,2026-06-21 13:30:00+00:00,,,,,,,False,False,False,False,False,,False,-0.5995555555555532,False,,,,,,,False,0.645,43.6,False
ARPAE::STA_43.7942_12.0047,ARPAE Station STA_43.7942_12.0047,43.79417,12.00472,ARPAE,ARPAE,0.0,2026-06-21 13:30:00+00:00,25.700000000000045,2026-06-21 13:30:00+00:00,,,,,,,False,False,False,False,False,,False,-0.8993333333333244,False,,,,,,,False,0.61,49.5,False
ARPAE::STA_43.8199_12.2741,ARPAE Station STA_43.8199_12.2741,43.81986,12.27411,ARPAE,ARPAE,,,27.80000000000001,2026-06-21 13:30:00+00:00,950.9,2026-06-21 13:30:00+00:00,1.8,2026-06-21 13:30:00+00:00,,,False,False,False,False,False,,,-0.5058749999999976,False,-13.714833333333527,True,0.0843125000000001,False,,,True,0.689,36.2,False
ARPAE::STA_43.8318_11.8377,ARPAE Station STA_43.8318_11.8377,43.83175,11.83771,ARPAE,ARPAE,0.0,2026-06-21 13:00:00+00:00,22.90000000000004,2026-06-21 13:00:00+00:00,,,,,,,False,False,False,False,False,,False,-1.4239444444444362,False,,,,,,,False,0.568,56.5,False
ARPAE::STA_43.846_12.0357,ARPAE Station STA_43.846_12.0357,43.84597,12.03572,ARPAE,ARPAE,0.0,2026-06-21 13:30:00+00:00,22.90000000000004,2026-06-21 13:30:00+00:00,,,,,,,False,False,False,False,False,,False,-1.4239444444444362,False,,,,,,,False,0.645,43.5,False
ARPAE::STA_43.8701_11.8387,ARPAE Station STA_43.8701_11.8387,43.87008,11.83866,ARPAE,ARPAE,0.0,2026-06-21 13:00:00+00:00,27.100000000000023,2026-06-21 13:00:00+00:00,958.7,2026-06-21 13:00:00+00:00,,,,,False,False,False,False,False,,False,-0.6370277777777733,False,-12.120560606060764,True,,,,,True,0.583,54.1,False
ARPAE::STA_43.8718_11.7472,ARPAE Station STA_43.8718_11.7472,43.87178,11.7472,ARPAE,ARPAE,0.0,2026-06-21 13:00:00+00:00,24.30000000000001,2026-06-21 13:00:00+00:00,,,,,,,False,False,False,False,False,,False,-1.1616388888888864,False,,,,,,,False,0.546,60.3,False
ARPAE::STA_43.8739_12.6697,ARPAE Station STA_43.8739_12.6697,43.87389,12.66972,ARPAE,ARPAE,0.0,2026-06-21 13:30:00+00:00,30.700000000000045,2026-06-21 13:30:00+00:00,,,,,,,False,False,False,False,False,,False,0.037472222222230726,False,,,,,,,False,0.694,35.2,False
ARPAE::STA_43.8908_12.0863,ARPAE Station STA_43.8908_12.0863,43.89078,12.08634,ARPAE,ARPAE,0.0,2026-06-21 13:15:00+00:00,29.80000000000001,2026-06-21 13:15:00+00:00,,,,,,,False,False,False,False,False,,False,-0.1311527777777756,False,,,,,,,False,0.683,37.1,False
ARPAE::STA_43.8927_12.1934,ARPAE Station STA_43.8927_12.1934,43.89269,12.19345,ARPAE,ARPAE,0.0,2026-06-21 13:30:00+00:00,,,,,,,,,False,False,False,False,False,,False,,,,,,,,,False,0.716,31.6,False
ARPAE::STA_43.9011_12.2861,ARPAE Station STA_43.9011_12.2861,43.90111,12.28611,ARPAE,ARPAE,0.0,2026-06-21 13:30:00+00:00,31.600000000000023,2026-06-21 13:30:00+00:00,,,,,,,False,False,False,False,False,,False,0.2060972222222264,False,,,,,,,False,0.741,27.3,False
ARPAE::STA_43.9031_11.7992,ARPAE Station STA_43.9031_11.7992,43.90315,11.79916,ARPAE,ARPAE,,,26.5,2026-06-21 13:00:00+00:00,,,,,,,False,False,False,False,False,,,-0.7494444444444441,False,,,,,,,False,0.577,55.0,False
ARPAE::STA_43.9036_11.9011,ARPAE Station STA_43.9036_11.9011,43.90358,11.90114,ARPAE,ARPAE,0.0,2026-06-21 13:30:00+00:00,,,,,,,,,False,False,False,False,False,,False,,,,,,,,,False,0.62,47.8,False
ARPAE::STA_43.9071_11.7931,ARPAE Station STA_43.9071_11.7931,43.90708,11.79314,ARPAE,ARPAE,0.0,2026-06-21 13:30:00+00:00,27.80000000000001,2026-06-21 13:30:00+00:00,,,,,,,False,False,False,False,False,,False,-0.5058749999999976,False,,,,,,,False,0.576,55.2,False
ARPAE::STA_43.9226_11.9577,ARPAE Station STA_43.9226_11.9577,43.92264,11.95766,ARPAE,ARPAE,0.0,2026-06-21 13:00:00+00:00,26.600000000000023,2026-06-21 13:30:00+00:00,,,,,,,False,False,False,False,False,,False,-0.7307083333333287,False,,,,,,,False,0.649,42.9,False
ARPAE::STA_43.9243_11.7933,ARPAE Station STA_43.9243_11.7933,43.92426,11.7933,ARPAE,ARPAE,0.0,2026-06-21 13:30:00+00:00,23.80000000000001,2026-06-21 13:30:00+00:00,,,,,,,False,False,False,False,False,,False,-1.255319444444442,False,,,,,,,False,0.581,54.4,False
ARPAE::STA_43.9252_11.8919,ARPAE Station STA_43.9252_11.8919,43.92525,11.89186,ARPAE,ARPAE,0.0,2026-06-21 13:00:00+00:00,30.100000000000023,2026-06-21 13:00:00+00:00,985.0,2026-06-21 13:00:00+00:00,,,,,False,False,False,False,False,,False,-0.07494444444444015,False,-6.7450000000000925,True,,,,,True,0.623,47.3,False
ARPAE::STA_43.9261_12.7114,ARPAE Station STA_43.9261_12.7114,43.9261,12.71139,ARPAE,ARPAE,0.0,2026-06-21 13:30:00+00:00,32.24000000000001,2026-06-21 13:30:00+00:00,,,,,,,False,False,False,False,False,,False,0.3260083333333349,False,,,,,,,False,0.707,33.1,False
ARPAE::STA_43.927_12.5806,ARPAE Station STA_43.927_12.5806,43.92705,12.58065,ARPAE,ARPAE,0.0,2026-06-21 10:45:00+00:00,30.40000000000004,2026-06-21 10:30:00+00:00,,,,,,,False,False,False,False,False,,False,-0.01873611111110338,False,,,,,,,False,0.747,26.4,False
ARPAE::STA_43.9375_12.4465,ARPAE Station STA_43.9375_12.4465,43.93753,12.44649,ARPAE,ARPAE,0.0,2026-06-21 13:15:00+00:00,27.90000000000004,2026-06-21 13:00:00+00:00,,,,,,,False,False,False,False,False,,False,-0.487138888888881,False,,,,,,,False,0.775,21.6,False
ARPAE::STA_43.9465_12.0769,ARPAE Station STA_43.9465_12.0769,43.94648,12.07693,ARPAE,ARPAE,0.0,2026-06-21 13:30:00+00:00,,,,,,,,,False,False,False,False,False,,False,,,,,,,,,False,0.704,33.5,False
ARPAE::STA_43.9525_12.5362,ARPAE Station STA_43.9525_12.5362,43.95249,12.53622,ARPAE,ARPAE,0.0,2026-06-21 13:30:00+00:00,32.09000000000003,2026-06-21 13:30:00+00:00,,,1.5,2026-06-21 13:30:00+00:00,,,False,False,False,False,False,,False,0.2979041666666725,False,,,-0.16862499999999997,False,,,False,0.772,22.2,False
ARPAE::STA_43.9582_12.7003,ARPAE Station STA_43.9582_12.7003,43.95818,12.70026,ARPAE,ARPAE,0.0,2026-06-21 13:00:00+00:00,,,,,,,,,False,False,False,False,False,,False,,,,,,,,,False,0.725,30.1,False
ARPAE::STA_43.9585_12.7394,ARPAE Station STA_43.9585_12.7394,43.95847,12.7394,ARPAE,ARPAE,0.0,2026-06-21 13:30:00+00:00,32.10000000000002,2026-06-21 13:30:00+00:00,,,,,,,False,False,False,False,False,,False,0.2997777777777819,False,,,,,,,False,0.711,32.5,False
ARPAE::STA_43.9776_12.3028,ARPAE Station STA_43.9776_12.3028,43.97765,12.30275,ARPAE,ARPAE,0.0,2026-06-21 13:15:00+00:00,30.700000000000045,2026-06-21 13:00:00+00:00,,,,,,,False,False,False,False,False,,False,0.037472222222230726,False,,,,,,,False,0.791,19.0,False
ARPAE::STA_43.9829_12.4051,ARPAE Station STA_43.9829_12.4051,43.9829,12.40511,ARPAE,ARPAE,0.0,2026-06-21 13:30:00+00:00,,,,,,,,,False,False,False,False,False,,False,,,,,,,,,False,0.806,16.4,False
ARPAE::STA_43.9935_11.9453,ARPAE Station STA_43.9935_11.9453,43.99349,11.9453,ARPAE,ARPAE,0.0,2026-06-21 13:30:00+00:00,29.600000000000023,2026-06-21 13:30:00+00:00,,,,,,,False,False,False,False,False,,False,-0.16862499999999567,False,,,,,,,False,0.665,40.1,False
ARPAE::STA_43.9969_12.1687,ARPAE Station STA_43.9969_12.1687,43.99691,12.16866,ARPAE,ARPAE,0.0,2026-06-21 13:15:00+00:00,30.0,2026-06-21 13:00:00+00:00,,,,,,,False,False,False,False,False,,False,-0.09368055555555552,False,,,,,,,False,0.759,24.3,False
ARPAE::STA_44.0004_12.6552,ARPAE Station STA_44.0004_12.6552,44.00035,12.65516,ARPAE,ARPAE,0.0,2026-06-21 13:30:00+00:00,30.78000000000003,2026-06-21 13:30:00+00:00,,,,,,,False,False,False,False,False,,False,0.05246111111111663,False,,,,,,,False,0.759,24.3,False
ARPAE::STA_44.0024_11.6654,ARPAE Station STA_44.0024_11.6654,44.00237,11.66536,ARPAE,ARPAE,0.0,2026-06-21 13:30:00+00:00,,,,,,,,,False,False,False,False,False,,False,,,,,,,,,False,0.541,61.2,False
ARPAE::STA_44.0211_11.8803,ARPAE Station STA_44.0211_11.8803,44.0211,11.88026,ARPAE,ARPAE,0.0,2026-06-21 13:30:00+00:00,,,,,,,,,False,False,False,False,False,,False,,,,,,,,,False,0.642,44.0,False
ARPAE::STA_44.0325_12.0433,ARPAE Station STA_44.0325_12.0433,44.03248,12.04326,ARPAE,ARPAE,0.0,2026-06-21 13:30:00+00:00,31.700000000000045,2026-06-21 13:30:00+00:00,,,,,,,False,False,False,False,False,,False,0.22483333333334177,False,,,,,,,False,0.718,31.2,False
ARPAE::STA_44.0346_12.5005,ARPAE Station STA_44.0346_12.5005,44.03456,12.5005,ARPAE,ARPAE,0.0,2026-06-21 13:30:00+00:00,33.5,2026-06-21 13:30:00+00:00,,,,,,,False,False,False,False,False,,False,0.562083333333333,False,,,,,,,False,0.827,12.8,False
ARPAE::STA_44.0381_11.5176,ARPAE Station STA_44.0381_11.5176,44.03811,11.51757,ARPAE,ARPAE,0.0,2026-06-21 13:30:00+00:00,,,,,,,,,False,False,False,False,False,,False,,,,,,,,,False,0.477,72.0,False
ARPAE::STA_44.0381_12.2931,ARPAE Station STA_44.0381_12.2931,44.03806,12.29306,ARPAE,ARPAE,0.0,2026-06-21 13:30:00+00:00,,,,,,,,,False,False,False,False,False,,False,,,,,,,,,False,0.821,13.8,False
ARPAE::STA_44.0411_11.9819,ARPAE Station STA_44.0411_11.9819,44.04111,11.9819,ARPAE,ARPAE,0.0,2026-06-21 13:30:00+00:00,31.71000000000004,2026-06-21 13:30:00+00:00,,,,,,,False,False,False,False,False,,False,0.22670694444445183,False,,,,,,,False,0.692,35.6,False
ARPAE::STA_44.0565_12.5455,ARPAE Station STA_44.0565_12.5455,44.05651,12.54549,ARPAE,ARPAE,0.0,2026-06-21 13:15:00+00:00,35.200000000000045,2026-06-21 13:00:00+00:00,,,,,,,False,False,False,False,False,,False,0.8805972222222304,False,,,,,,,False,0.823,13.6,False
ARPAE::STA_44.056_11.8431,ARPAE Station STA_44.056_11.8431,44.05597,11.84312,ARPAE,ARPAE,0.0,2026-06-21 13:30:00+00:00,31.600000000000023,2026-06-21 13:30:00+00:00,,,,,,,False,False,False,False,False,,False,0.2060972222222264,False,,,,,,,False,0.631,46.0,False
ARPAE::STA_44.0592_12.5735,ARPAE Station STA_44.0592_12.5735,44.05919,12.57354,ARPAE,ARPAE,0.0,2026-06-21 13:30:00+00:00,31.65000000000004,2026-06-21 13:30:00+00:00,,,1.3,2026-06-21 13:30:00+00:00,,,False,False,False,False,False,,False,0.2154652777777854,False,,,-0.33724999999999994,False,,,False,0.813,15.3,False
ARPAE::STA_44.0608_11.3976,ARPAE Station STA_44.0608_11.3976,44.06085,11.39765,ARPAE,ARPAE,0.0,2026-06-21 13:30:00+00:00,28.100000000000023,2026-06-21 13:30:00+00:00,941.6,2026-06-21 13:30:00+00:00,,,,,False,False,True,False,False,,False,-0.4496666666666622,False,-15.61569696969718,True,,,,,True,0.422,81.2,True
ARPAE::STA_44.0683_12.4375,ARPAE Station STA_44.0683_12.4375,44.06832,12.43751,ARPAE,ARPAE,0.0,2026-06-21 13:30:00+00:00,,,,,,,,,False,False,False,False,False,,False,,,,,,,,,False,0.86,7.2,False
ARPAE::STA_44.0719_11.8724,ARPAE Station STA_44.0719_11.8724,44.07186,11.87238,ARPAE,ARPAE,0.0,2026-06-21 13:30:00+00:00,27.90000000000004,2026-06-21 13:30:00+00:00,,,,,,,False,False,False,False,False,,False,-0.487138888888881,False,,,,,,,False,0.646,43.4,False
ARPAE::STA_44.0774_11.6139,ARPAE Station STA_44.0774_11.6139,44.07741,11.61388,ARPAE,ARPAE,0.0,2026-06-21 13:30:00+00:00,,,,,,,,,False,False,False,False,False,,False,,,,,,,,,False,0.525,63.8,False
ARPAE::STA_44.0816_11.033,ARPAE Station STA_44.0816_11.033,44.08158,11.03296,ARPAE,ARPAE,0.0,2026-06-21 13:00:00+00:00,27.700000000000045,2026-06-21 13:00:00+00:00,,,,,,,False,False,False,False,False,,False,-0.5246111111111024,False,,,,,,,False,0.251,110.1,False
ARPAE::STA_44.0857_12.2068,ARPAE Station STA_44.0857_12.2068,44.08571,12.20682,ARPAE,ARPAE,0.0,2026-06-21 13:30:00+00:00,31.90000000000004,2026-06-21 13:30:00+00:00,,,,,,,False,False,False,False,False,,False,0.2623055555555632,False,,,,,,,False,0.803,17.0,False
ARPAE::STA_44.089_12.2746,ARPAE Station STA_44.089_12.2746,44.08903,12.27459,ARPAE,ARPAE,0.0,2026-06-21 13:30:00+00:00,33.370000000000005,2026-06-21 13:30:00+00:00,,,,,,,False,False,False,False,False,,False,0.5377263888888895,False,,,,,,,False,0.834,11.7,False
